[2026-06-20 16:29:48.865] [INFO] Logger initialized
[2026-06-20 16:29:48.867] [EVT.ECO] Ecosystem created: 200x150, seed=42
[2026-06-20 16:29:48.892] [EVT.SPAWN] GrassTuft at (637,496)
[2026-06-20 16:29:48.892] [EVT.SPAWN] Mushroom at (2928,2040)
[2026-06-20 16:29:48.892] [EVT.SPAWN] Plant at (5252,571)
[2026-06-20 16:29:48.892] [EVT.SPAWN] Mushroom at (881,1998)
[2026-06-20 16:29:48.892] [EVT.SPAWN] Toadstool at (3485,3407)
[2026-06-20 16:29:48.892] [EVT.SPAWN] Plant at (589,2010)
[2026-06-20 16:29:48.892] [EVT.SPAWN] Pine at (3355,4220)
[2026-06-20 16:29:48.892] [EVT.SPAWN] BerryBush at (1303,4475)
[2026-06-20 16:29:48.892] [EVT.SPAWN] Plant at (4334,1026)
[2026-06-20 16:29:48.892] [EVT.SPAWN] Flowers at (4475,1687)
[2026-06-20 16:29:48.892] [EVT.SPAWN] Flowers at (4367,2846)
[2026-06-20 16:29:48.892] [EVT.SPAWN] Cactus at (4290,2138)
[2026-06-20 16:29:48.892] [EVT.SPAWN] GrassTuft at (2411,742)
[2026-06-20 16:29:48.892] [EVT.SPAWN] Pine at (2310,334)
[2026-06-20 16:29:48.892] [EVT.SPAWN] Toadstool at (3417,3336)
[2026-06-20 16:29:48.892] [EVT.SPAWN] Flowers at (394,2206)
[2026-06-20 16:29:48.892] [EVT.SPAWN] Toadstool at (4169,3842)
[2026-06-20 16:29:48.892] [EVT.SPAWN] Flowers at (3860,2002)
[2026-06-20 16:29:48.892] [EVT.SPAWN] Pine at (3190,1729)
[2026-06-20 16:29:48.892] [EVT.SPAWN] Pine at (3553,3810)
[2026-06-20 16:29:48.892] [EVT.SPAWN] Pine at (5456,2815)
[2026-06-20 16:29:48.892] [EVT.SPAWN] Plant at (2967,3219)
[2026-06-20 16:29:48.892] [EVT.SPAWN] Mushroom at (2297,3804)
[2026-06-20 16:29:48.892] [EVT.SPAWN] Flowers at (4132,3156)
[2026-06-20 16:29:48.892] [EVT.SPAWN] Flowers at (5706,3990)
[2026-06-20 16:29:48.892] [EVT.SPAWN] Plant at (4243,2520)
[2026-06-20 16:29:48.892] [EVT.SPAWN] BerryBush at (2371,2027)
[2026-06-20 16:29:48.892] [EVT.SPAWN] Moss at (989,4236)
[2026-06-20 16:29:48.892] [EVT.SPAWN] BerryBush at (5005,1828)
[2026-06-20 16:29:48.892] [EVT.SPAWN] Pine at (1288,4037)
[2026-06-20 16:29:48.893] [EVT.SPAWN] Moss at (3726,3921)
[2026-06-20 16:29:48.893] [EVT.SPAWN] GrassTuft at (2479,1510)
[2026-06-20 16:29:48.893] [EVT.SPAWN] Toadstool at (4180,2067)
[2026-06-20 16:29:48.893] [EVT.SPAWN] Flowers at (5964,874)
[2026-06-20 16:29:48.893] [EVT.SPAWN] GrassTuft at (2952,4097)
[2026-06-20 16:29:48.893] [EVT.SPAWN] Flowers at (3505,3149)
[2026-06-20 16:29:48.893] [EVT.SPAWN] Cactus at (4715,2967)
[2026-06-20 16:29:48.893] [EVT.SPAWN] Pine at (1267,1614)
[2026-06-20 16:29:48.893] [EVT.SPAWN] Pine at (1311,1072)
[2026-06-20 16:29:48.893] [EVT.SPAWN] Moss at (3305,1749)
[2026-06-20 16:29:48.893] [EVT.SPAWN] GrassTuft at (1544,619)
[2026-06-20 16:29:48.893] [EVT.SPAWN] Plant at (1975,710)
[2026-06-20 16:29:48.893] [EVT.SPAWN] Flowers at (5933,239)
[2026-06-20 16:29:48.893] [EVT.SPAWN] Moss at (5572,1618)
[2026-06-20 16:29:48.893] [EVT.SPAWN] Cactus at (2647,2920)
[2026-06-20 16:29:48.893] [EVT.SPAWN] Flowers at (5429,4139)
[2026-06-20 16:29:48.893] [EVT.SPAWN] Flowers at (2881,284)
[2026-06-20 16:29:48.893] [EVT.SPAWN] Mushroom at (5605,3781)
[2026-06-20 16:29:48.893] [EVT.SPAWN] Toadstool at (4522,2354)
[2026-06-20 16:29:48.893] [EVT.SPAWN] GrassTuft at (2424,2856)
[2026-06-20 16:29:48.893] [EVT.SPAWN] GrassTuft at (1147,4743)
[2026-06-20 16:29:48.893] [EVT.SPAWN] Flowers at (839,2262)
[2026-06-20 16:29:48.893] [EVT.SPAWN] Mushroom at (4601,3877)
[2026-06-20 16:29:48.893] [EVT.SPAWN] GrassTuft at (1649,4020)
[2026-06-20 16:29:48.893] [EVT.SPAWN] Flowers at (3692,2084)
[2026-06-20 16:29:48.893] [EVT.SPAWN] BerryBush at (5128,3547)
[2026-06-20 16:29:48.893] [EVT.SPAWN] Mushroom at (922,1855)
[2026-06-20 16:29:48.893] [EVT.SPAWN] Flowers at (4070,2355)
[2026-06-20 16:29:48.893] [EVT.SPAWN] BerryBush at (920,4463)
[2026-06-20 16:29:48.893] [EVT.SPAWN] Pine at (936,403)
[2026-06-20 16:29:48.893] [EVT.SPAWN] BerryBush at (3646,2799)
[2026-06-20 16:29:48.893] [EVT.SPAWN] GrassTuft at (6213,2891)
[2026-06-20 16:29:48.893] [EVT.SPAWN] BerryBush at (5185,4734)
[2026-06-20 16:29:48.893] [EVT.SPAWN] Plant at (55,30)
[2026-06-20 16:29:48.893] [EVT.SPAWN] Toadstool at (4344,586)
[2026-06-20 16:29:48.893] [EVT.SPAWN] Pine at (5081,3875)
[2026-06-20 16:29:48.893] [EVT.SPAWN] Moss at (998,177)
[2026-06-20 16:29:48.893] [EVT.SPAWN] Cactus at (2150,2950)
[2026-06-20 16:29:48.893] [EVT.SPAWN] Cactus at (6116,2251)
[2026-06-20 16:29:48.893] [EVT.SPAWN] Moss at (4138,1763)
[2026-06-20 16:29:48.893] [EVT.SPAWN] Pine at (1234,2295)
[2026-06-20 16:29:48.893] [EVT.SPAWN] Moss at (4020,2906)
[2026-06-20 16:29:48.893] [EVT.SPAWN] Plant at (5790,4404)
[2026-06-20 16:29:48.893] [EVT.SPAWN] Moss at (54,1779)
[2026-06-20 16:29:48.893] [EVT.SPAWN] Mushroom at (1804,2679)
[2026-06-20 16:29:48.893] [EVT.SPAWN] Toadstool at (1941,1907)
[2026-06-20 16:29:48.893] [EVT.SPAWN] Cactus at (2177,2923)
[2026-06-20 16:29:48.893] [EVT.SPAWN] Toadstool at (1976,3775)
[2026-06-20 16:29:48.893] [EVT.SPAWN] Toadstool at (1426,10)
[2026-06-20 16:29:48.893] [EVT.SPAWN] Plant at (5974,1356)
[2026-06-20 16:29:48.893] [EVT.SPAWN] Plant at (4860,1028)
[2026-06-20 16:29:48.893] [EVT.SPAWN] Moss at (503,746)
[2026-06-20 16:29:48.893] [EVT.SPAWN] Gazelle at (3251,431)
[2026-06-20 16:29:48.894] [EVT.SPAWN] Rabbit at (4838,4431)
[2026-06-20 16:29:48.894] [EVT.SPAWN] Deer at (5446,2354)
[2026-06-20 16:29:48.894] [EVT.SPAWN] Goat at (2275,2782)
[2026-06-20 16:29:48.894] [EVT.SPAWN] Sheep at (3969,1548)
[2026-06-20 16:29:48.894] [EVT.SPAWN] Horse at (2144,1146)
[2026-06-20 16:29:48.894] [EVT.SPAWN] Turtle at (2095,2725)
[2026-06-20 16:29:48.894] [EVT.SPAWN] Turtle at (4025,4176)
[2026-06-20 16:29:48.894] [EVT.SPAWN] Deer at (237,1174)
[2026-06-20 16:29:48.894] [EVT.SPAWN] Deer at (5284,4776)
[2026-06-20 16:29:48.894] [EVT.SPAWN] Goat at (3797,2926)
[2026-06-20 16:29:48.894] [EVT.SPAWN] Horse at (1009,2547)
[2026-06-20 16:29:48.894] [EVT.SPAWN] Salmon at (3368,3619)
[2026-06-20 16:29:48.894] [EVT.SPAWN] Fish at (3300,167)
[2026-06-20 16:29:48.894] [EVT.SPAWN] Fish at (4328,4775)
[2026-06-20 16:29:48.894] [EVT.SPAWN] Goat at (1728,2)
[2026-06-20 16:29:48.894] [EVT.SPAWN] Sheep at (5851,2814)
[2026-06-20 16:29:48.894] [EVT.SPAWN] Turtle at (481,2150)
[2026-06-20 16:29:48.894] [EVT.SPAWN] Lizard at (1929,1701)
[2026-06-20 16:29:48.894] [EVT.SPAWN] Goat at (4406,1165)
[2026-06-20 16:29:48.894] [EVT.SPAWN] Fish at (1823,3868)
[2026-06-20 16:29:48.894] [EVT.SPAWN] Fish at (3190,233)
[2026-06-20 16:29:48.894] [EVT.SPAWN] Gazelle at (2860,4462)
[2026-06-20 16:29:48.894] [EVT.SPAWN] Fish at (3636,170)
[2026-06-20 16:29:48.894] [EVT.SPAWN] Rabbit at (1247,26)
[2026-06-20 16:29:48.894] [EVT.SPAWN] Deer at (5423,3862)
[2026-06-20 16:29:48.894] [EVT.SPAWN] Turtle at (5574,1700)
[2026-06-20 16:29:48.894] [EVT.SPAWN] Turtle at (3187,3565)
[2026-06-20 16:29:48.894] [EVT.SPAWN] Rabbit at (2465,902)
[2026-06-20 16:29:48.894] [EVT.SPAWN] Sheep at (2818,645)
[2026-06-20 16:29:48.894] [EVT.SPAWN] Rabbit at (903,1472)
[2026-06-20 16:29:48.894] [EVT.SPAWN] Rabbit at (5444,4650)
[2026-06-20 16:29:48.894] [EVT.SPAWN] Lizard at (1369,1452)
[2026-06-20 16:29:48.894] [EVT.SPAWN] Sheep at (2097,225)
[2026-06-20 16:29:48.894] [EVT.SPAWN] Goat at (2377,1361)
[2026-06-20 16:29:48.894] [EVT.SPAWN] Salmon at (3796,3622)
[2026-06-20 16:29:48.894] [EVT.SPAWN] Lizard at (4320,3659)
[2026-06-20 16:29:48.894] [EVT.SPAWN] Sheep at (3304,688)
[2026-06-20 16:29:48.894] [EVT.SPAWN] Goat at (5223,455)
[2026-06-20 16:29:48.894] [EVT.SPAWN] Salmon at (3948,196)
[2026-06-20 16:29:48.894] [EVT.SPAWN] Lizard at (4910,2299)
[2026-06-20 16:29:48.894] [EVT.SPAWN] Goat at (1909,1327)
[2026-06-20 16:29:48.894] [EVT.SPAWN] Rabbit at (4903,4412)
[2026-06-20 16:29:48.894] [EVT.SPAWN] Goat at (274,2296)
[2026-06-20 16:29:48.894] [EVT.SPAWN] Salmon at (3434,3629)
[2026-06-20 16:29:48.894] [EVT.SPAWN] Goat at (4264,3788)
[2026-06-20 16:29:48.894] [EVT.SPAWN] Goat at (588,3990)
[2026-06-20 16:29:48.894] [EVT.SPAWN] Fish at (4481,1819)
[2026-06-20 16:29:48.894] [EVT.SPAWN] Gazelle at (2727,1276)
[2026-06-20 16:29:48.894] [EVT.SPAWN] Rabbit at (3600,4309)
[2026-06-20 16:29:48.894] [EVT.SPAWN] Horse at (4530,3548)
[2026-06-20 16:29:48.894] [EVT.SPAWN] Turtle at (5175,1274)
[2026-06-20 16:29:48.894] [EVT.SPAWN] Salmon at (4415,2742)
[2026-06-20 16:29:48.894] [EVT.SPAWN] Gazelle at (6335,1600)
[2026-06-20 16:29:48.894] [EVT.SPAWN] Sheep at (1303,2699)
[2026-06-20 16:29:48.894] [EVT.SPAWN] Fish at (4018,62)
[2026-06-20 16:29:48.894] [EVT.SPAWN] Lizard at (2556,2115)
[2026-06-20 16:29:48.894] [EVT.SPAWN] Fish at (1194,3274)
[2026-06-20 16:29:48.894] [EVT.SPAWN] Lizard at (6380,4563)
[2026-06-20 16:29:48.894] [EVT.SPAWN] Lizard at (2230,1732)
[2026-06-20 16:29:48.895] [EVT.SPAWN] Wolf at (2112,3108)
[2026-06-20 16:29:48.895] [EVT.SPAWN] Fox at (2721,1268)
[2026-06-20 16:29:48.895] [EVT.SPAWN] Eagle at (3275,1602)
[2026-06-20 16:29:48.895] [EVT.SPAWN] Crocodile at (1311,2979)
[2026-06-20 16:29:48.895] [EVT.SPAWN] Tiger at (1685,4490)
[2026-06-20 16:29:48.895] [EVT.SPAWN] Lion at (4074,652)
[2026-06-20 16:29:48.895] [EVT.SPAWN] Tiger at (5783,284)
[2026-06-20 16:29:48.895] [EVT.SPAWN] Tiger at (1644,338)
[2026-06-20 16:29:48.895] [EVT.SPAWN] Lynx at (5909,4723)
[2026-06-20 16:29:48.895] [EVT.SPAWN] Leopard at (339,153)
[2026-06-20 16:29:48.895] [EVT.SPAWN] Tiger at (2608,4218)
[2026-06-20 16:29:48.895] [EVT.SPAWN] Crocodile at (4881,652)
[2026-06-20 16:29:48.895] [EVT.SPAWN] Piranha at (4917,162)
[2026-06-20 16:29:48.895] [EVT.SPAWN] Eagle at (5022,754)
[2026-06-20 16:29:48.895] [EVT.SPAWN] Lion at (201,525)
[2026-06-20 16:29:48.895] [EVT.SPAWN] Lynx at (1250,1688)
[2026-06-20 16:29:48.895] [EVT.SPAWN] Fox at (4057,2743)
[2026-06-20 16:29:48.895] [EVT.SPAWN] Leopard at (2872,11)
[2026-06-20 16:29:48.895] [EVT.SPAWN] Crocodile at (3911,4616)
[2026-06-20 16:29:48.895] [EVT.SPAWN] Lion at (6382,2281)
[2026-06-20 16:29:48.895] [EVT.SPAWN] Raccoon at (4982,4333)
[2026-06-20 16:29:48.895] [EVT.SPAWN] Beetle at (642,4609)
[2026-06-20 16:29:48.895] [EVT.SPAWN] Butterfly at (653,24)
[2026-06-20 16:29:48.895] [EVT.SPAWN] Boar at (2910,879)
[2026-06-20 16:29:48.895] [EVT.SPAWN] Raccoon at (3111,1799)
[2026-06-20 16:29:48.895] [EVT.SPAWN] Boar at (1000,3843)
[2026-06-20 16:29:48.895] [EVT.SPAWN] Jellyfish at (5213,6)
[2026-06-20 16:29:48.895] [EVT.SPAWN] Bear at (2212,2437)
[2026-06-20 16:29:48.895] [EVT.SPAWN] Boar at (4749,644)
[2026-06-20 16:29:48.895] [EVT.SPAWN] Beetle at (3155,3489)
[2026-06-20 16:29:48.895] [EVT.SPAWN] Boar at (3218,2558)
[2026-06-20 16:29:48.895] [EVT.SPAWN] Frog at (4909,2842)
[2026-06-20 16:29:48.895] [EVT.SPAWN] Frog at (3676,3745)
[2026-06-20 16:29:48.895] [EVT.SPAWN] Raccoon at (4031,3030)
[2026-06-20 16:29:48.895] [EVT.SPAWN] Bear at (768,4607)
[2026-06-20 16:29:48.903] [EVT.ECO] Initialized: P=150 H=60 C=20 O=15 | Total=245
[2026-06-20 16:29:51.875] [EVT.STATS] T=0,9s P=150 H=60 C=20 O=15 Total=245
[2026-06-20 16:29:51.975] [EVT.SPAWN] Toadstool at (122,1404)
[2026-06-20 16:29:52.173] [EVT.SPAWN] Toadstool at (1972,3832)
[2026-06-20 16:29:52.274] [EVT.SPAWN] Toadstool at (1933,1848)
[2026-06-20 16:29:52.274] [EVT.SPAWN] Flowers at (3443,3154)
[2026-06-20 16:29:52.274] [EVT.SPAWN] Plant at (548,2043)
[2026-06-20 16:29:52.274] [EVT.SPAWN] Flowers at (63,1714)
[2026-06-20 16:29:52.274] [EVT.SPAWN] BerryBush at (2524,698)
[2026-06-20 16:29:52.390] [EVT.SPAWN] Flowers at (4419,2813)
[2026-06-20 16:29:52.474] [EVT.SPAWN] Toadstool at (4130,2082)
[2026-06-20 16:29:52.474] [EVT.SPAWN] BerryBush at (4976,1870)
[2026-06-20 16:29:52.474] [EVT.SPAWN] Mushroom at (2339,3786)
[2026-06-20 16:29:52.573] [EVT.SPAWN] Pine at (3226,1742)
[2026-06-20 16:29:52.573] [EVT.SPAWN] Plant at (56,3094)
[2026-06-20 16:29:52.680] [EVT.SPAWN] Moss at (1060,202)
[2026-06-20 16:29:52.680] [EVT.SPAWN] Cactus at (4685,2974)
[2026-06-20 16:29:52.680] [EVT.SPAWN] Moss at (3955,1916)
[2026-06-20 16:29:52.773] [EVT.SPAWN] Moss at (19,1817)
[2026-06-20 16:29:52.773] [EVT.SPAWN] Mushroom at (967,1895)
[2026-06-20 16:29:52.773] [EVT.SPAWN] Flowers at (863,2198)
[2026-06-20 16:29:52.873] [EVT.SPAWN] Toadstool at (1464,32)
[2026-06-20 16:29:52.873] [EVT.SPAWN] Pine at (1200,2250)
[2026-06-20 16:29:52.873] [EVT.SPAWN] BerryBush at (964,4450)
[2026-06-20 16:29:52.973] [EVT.SPAWN] GrassTuft at (1483,629)
[2026-06-20 16:29:52.973] [EVT.SPAWN] Flowers at (4195,3142)
[2026-06-20 16:29:52.973] [EVT.SPAWN] Flowers at (1459,1005)
[2026-06-20 16:29:52.973] [EVT.SPAWN] Toadstool at (170,1410)
[2026-06-20 16:29:52.973] [EVT.SPAWN] BerryBush at (1036,451)
[2026-06-20 16:29:53.073] [EVT.SPAWN] Cactus at (2141,2922)
[2026-06-20 16:29:53.073] [EVT.SPAWN] Plant at (5740,4374)
[2026-06-20 16:29:53.073] [EVT.SPAWN] Pine at (1290,1575)
[2026-06-20 16:29:53.073] [EVT.SPAWN] GrassTuft at (2963,4146)
[2026-06-20 16:29:53.073] [EVT.SPAWN] Plant at (3028,3217)
[2026-06-20 16:29:53.173] [EVT.SPAWN] Pine at (891,405)
[2026-06-20 16:29:53.173] [EVT.SPAWN] Toadstool at (4551,2326)
[2026-06-20 16:29:53.173] [EVT.SPAWN] Cactus at (2620,2877)
[2026-06-20 16:29:53.173] [EVT.SPAWN] Toadstool at (3374,3284)
[2026-06-20 16:29:53.173] [EVT.SPAWN] Mushroom at (3918,2835)
[2026-06-20 16:29:53.173] [EVT.SPAWN] Plant at (819,4687)
[2026-06-20 16:29:53.173] [EVT.SPAWN] Flowers at (4345,4523)
[2026-06-20 16:29:53.274] [EVT.SPAWN] Toadstool at (2037,3786)
[2026-06-20 16:29:53.274] [EVT.SPAWN] Mushroom at (4558,3893)
[2026-06-20 16:29:53.274] [EVT.SPAWN] Flowers at (439,2241)
[2026-06-20 16:29:53.274] [EVT.SPAWN] Toadstool at (2461,3610)
[2026-06-20 16:29:53.274] [EVT.SPAWN] Flowers at (5066,1440)
[2026-06-20 16:29:53.366] [EVT.DEATH] Mushroom died at age 2,3s, energy -2,3
[2026-06-20 16:29:53.373] [EVT.SPAWN] Flowers at (3835,1965)
[2026-06-20 16:29:53.373] [EVT.SPAWN] Mushroom at (5983,3615)
[2026-06-20 16:29:53.373] [EVT.SPAWN] Toadstool at (1519,4378)
[2026-06-20 16:29:53.373] [EVT.SPAWN] BerryBush at (3270,920)
[2026-06-20 16:29:53.475] [EVT.SPAWN] Toadstool at (1943,1960)
[2026-06-20 16:29:53.475] [EVT.SPAWN] Plant at (622,2012)
[2026-06-20 16:29:53.476] [EVT.SPAWN] Flowers at (739,2355)
[2026-06-20 16:29:53.476] [EVT.SPAWN] Pine at (5173,2157)
[2026-06-20 16:29:53.476] [EVT.SPAWN] Cactus at (3431,4550)
[2026-06-20 16:29:53.476] [EVT.SPAWN] Flowers at (39,1762)
[2026-06-20 16:29:53.579] [EVT.SPAWN] Flowers at (3509,3191)
[2026-06-20 16:29:53.579] [EVT.SPAWN] Pine at (2369,352)
[2026-06-20 16:29:53.579] [EVT.SPAWN] BerryBush at (2511,751)
[2026-06-20 16:29:53.673] [EVT.SPAWN] Cactus at (4306,2098)
[2026-06-20 16:29:53.673] [EVT.SPAWN] Flowers at (755,2934)
[2026-06-20 16:29:53.673] [EVT.SPAWN] Moss at (5990,3899)
[2026-06-20 16:29:53.772] [EVT.SPAWN] Plant at (6011,1385)
[2026-06-20 16:29:53.772] [EVT.SPAWN] Flowers at (4356,2811)
[2026-06-20 16:29:53.772] [EVT.SPAWN] Moss at (5588,2078)
[2026-06-20 16:29:53.772] [EVT.SPAWN] GrassTuft at (1227,3834)
[2026-06-20 16:29:53.878] [EVT.SPAWN] Plant at (4827,1075)
[2026-06-20 16:29:53.878] [EVT.SPAWN] BerryBush at (3677,2767)
[2026-06-20 16:29:53.878] [EVT.SPAWN] BerryBush at (5085,3528)
[2026-06-20 16:29:53.878] [EVT.SPAWN] Plant at (1937,691)
[2026-06-20 16:29:53.878] [EVT.SPAWN] Flowers at (6016,883)
[2026-06-20 16:29:53.878] [EVT.SPAWN] BerryBush at (5012,1775)
[2026-06-20 16:29:53.878] [EVT.SPAWN] Moss at (3986,2020)
[2026-06-20 16:29:53.878] [EVT.SPAWN] GrassTuft at (5243,4589)
[2026-06-20 16:29:53.958] [EVT.SPAWN] Toadstool at (147,1385)
[2026-06-20 16:29:53.972] [EVT.SPAWN] Toadstool at (4135,2093)
[2026-06-20 16:29:53.972] [EVT.SPAWN] BerryBush at (2432,2001)
[2026-06-20 16:29:53.972] [EVT.SPAWN] Mushroom at (2237,3813)
[2026-06-20 16:29:53.972] [EVT.SPAWN] Toadstool at (55,1404)
[2026-06-20 16:29:53.972] [EVT.SPAWN] Mushroom at (1654,2475)
[2026-06-20 16:29:54.071] [EVT.SPAWN] Mushroom at (843,1974)
[2026-06-20 16:29:54.171] [EVT.SPAWN] GrassTuft at (1634,4059)
[2026-06-20 16:29:54.171] [EVT.SPAWN] Pine at (1263,4003)
[2026-06-20 16:29:54.171] [EVT.SPAWN] Flowers at (5740,3959)
[2026-06-20 16:29:54.171] [EVT.SPAWN] Plant at (2,3191)
[2026-06-20 16:29:54.171] [EVT.SPAWN] Toadstool at (1218,3174)
[2026-06-20 16:29:54.171] [EVT.SPAWN] Cactus at (2625,1401)
[2026-06-20 16:29:54.191] [DEBUG] SpawnPanel: category changed from '' to 'Erbivori'
[2026-06-20 16:29:54.271] [EVT.SPAWN] Moss at (3963,1836)
[2026-06-20 16:29:54.370] [EVT.SPAWN] Toadstool at (1931,3743)
[2026-06-20 16:29:54.370] [EVT.SPAWN] Moss at (1036,174)
[2026-06-20 16:29:54.370] [EVT.SPAWN] Cactus at (4693,3010)
[2026-06-20 16:29:54.370] [EVT.SPAWN] Pine at (5502,2799)
[2026-06-20 16:29:54.370] [EVT.SPAWN] Plant at (995,2673)
[2026-06-20 16:29:54.458] [EVT.SPAWN] Toadstool at (1958,3781)
[2026-06-20 16:29:54.471] [EVT.SPAWN] Moss at (39,1753)
[2026-06-20 16:29:54.471] [EVT.SPAWN] Moss at (4105,1787)
[2026-06-20 16:29:54.471] [EVT.SPAWN] GrassTuft at (1117,4795)
[2026-06-20 16:29:54.471] [EVT.SPAWN] GrassTuft at (2660,3375)
[2026-06-20 16:29:54.471] [EVT.SPAWN] Toadstool at (5132,3172)
[2026-06-20 16:29:54.471] [EVT.SPAWN] Pine at (6111,4485)
