[2026-06-20 15:39:52.680] [INFO] Logger initialized
[2026-06-20 15:39:52.682] [EVT.ECO] Ecosystem created: 200x150, seed=42
[2026-06-20 15:39:52.706] [EVT.SPAWN] Moss at (4799,1155)
[2026-06-20 15:39:52.706] [EVT.SPAWN] Flowers at (1183,4652)
[2026-06-20 15:39:52.706] [EVT.SPAWN] Mushroom at (3863,1393)
[2026-06-20 15:39:52.706] [EVT.SPAWN] Pine at (3251,1844)
[2026-06-20 15:39:52.706] [EVT.SPAWN] Plant at (4525,895)
[2026-06-20 15:39:52.706] [EVT.SPAWN] Mushroom at (2263,709)
[2026-06-20 15:39:52.706] [EVT.SPAWN] Cactus at (3385,4382)
[2026-06-20 15:39:52.706] [EVT.SPAWN] Moss at (2567,3681)
[2026-06-20 15:39:52.706] [EVT.SPAWN] BerryBush at (410,4119)
[2026-06-20 15:39:52.706] [EVT.SPAWN] Toadstool at (1548,2921)
[2026-06-20 15:39:52.706] [EVT.SPAWN] BerryBush at (229,1950)
[2026-06-20 15:39:52.706] [EVT.SPAWN] Moss at (61,1970)
[2026-06-20 15:39:52.706] [EVT.SPAWN] Mushroom at (450,2451)
[2026-06-20 15:39:52.706] [EVT.SPAWN] Pine at (1752,2818)
[2026-06-20 15:39:52.706] [EVT.SPAWN] Toadstool at (874,901)
[2026-06-20 15:39:52.706] [EVT.SPAWN] Pine at (174,4285)
[2026-06-20 15:39:52.706] [EVT.SPAWN] Plant at (1870,599)
[2026-06-20 15:39:52.706] [EVT.SPAWN] Pine at (5645,2238)
[2026-06-20 15:39:52.706] [EVT.SPAWN] Cactus at (4915,4309)
[2026-06-20 15:39:52.706] [EVT.SPAWN] Flowers at (988,4575)
[2026-06-20 15:39:52.706] [EVT.SPAWN] Cactus at (3158,2681)
[2026-06-20 15:39:52.706] [EVT.SPAWN] Pine at (3869,3536)
[2026-06-20 15:39:52.707] [EVT.SPAWN] Toadstool at (1403,1528)
[2026-06-20 15:39:52.707] [EVT.SPAWN] Flowers at (1,4193)
[2026-06-20 15:39:52.707] [EVT.SPAWN] GrassTuft at (772,3237)
[2026-06-20 15:39:52.707] [EVT.SPAWN] Pine at (5595,3727)
[2026-06-20 15:39:52.707] [EVT.SPAWN] Flowers at (5565,3629)
[2026-06-20 15:39:52.707] [EVT.SPAWN] Flowers at (4130,3577)
[2026-06-20 15:39:52.707] [EVT.SPAWN] Pine at (5393,3464)
[2026-06-20 15:39:52.707] [EVT.SPAWN] Mushroom at (1780,2858)
[2026-06-20 15:39:52.707] [EVT.SPAWN] Pine at (5942,2426)
[2026-06-20 15:39:52.707] [EVT.SPAWN] Flowers at (5518,3215)
[2026-06-20 15:39:52.707] [EVT.SPAWN] Cactus at (2692,894)
[2026-06-20 15:39:52.707] [EVT.SPAWN] Pine at (5572,1618)
[2026-06-20 15:39:52.707] [EVT.SPAWN] Cactus at (2647,2920)
[2026-06-20 15:39:52.707] [EVT.SPAWN] Flowers at (5429,4139)
[2026-06-20 15:39:52.707] [EVT.SPAWN] Flowers at (2881,284)
[2026-06-20 15:39:52.707] [EVT.SPAWN] Mushroom at (5605,3781)
[2026-06-20 15:39:52.707] [EVT.SPAWN] Toadstool at (4522,2354)
[2026-06-20 15:39:52.707] [EVT.SPAWN] GrassTuft at (2424,2856)
[2026-06-20 15:39:52.707] [EVT.SPAWN] GrassTuft at (1147,4743)
[2026-06-20 15:39:52.707] [EVT.SPAWN] Flowers at (839,2262)
[2026-06-20 15:39:52.707] [EVT.SPAWN] Mushroom at (4601,3877)
[2026-06-20 15:39:52.707] [EVT.SPAWN] GrassTuft at (1649,4020)
[2026-06-20 15:39:52.707] [EVT.SPAWN] Flowers at (3692,2084)
[2026-06-20 15:39:52.707] [EVT.SPAWN] BerryBush at (5128,3547)
[2026-06-20 15:39:52.707] [EVT.SPAWN] Mushroom at (922,1855)
[2026-06-20 15:39:52.707] [EVT.SPAWN] Flowers at (4070,2355)
[2026-06-20 15:39:52.707] [EVT.SPAWN] BerryBush at (920,4463)
[2026-06-20 15:39:52.707] [EVT.SPAWN] Pine at (936,403)
[2026-06-20 15:39:52.707] [EVT.SPAWN] BerryBush at (3646,2799)
[2026-06-20 15:39:52.707] [EVT.SPAWN] GrassTuft at (6213,2891)
[2026-06-20 15:39:52.707] [EVT.SPAWN] BerryBush at (5185,4734)
[2026-06-20 15:39:52.707] [EVT.SPAWN] Plant at (55,30)
[2026-06-20 15:39:52.707] [EVT.SPAWN] Toadstool at (1644,4321)
[2026-06-20 15:39:52.707] [EVT.SPAWN] Pine at (2086,4794)
[2026-06-20 15:39:52.707] [EVT.SPAWN] Plant at (3072,480)
[2026-06-20 15:39:52.707] [EVT.SPAWN] Moss at (2176,4249)
[2026-06-20 15:39:52.707] [EVT.SPAWN] Cactus at (5093,3875)
[2026-06-20 15:39:52.707] [EVT.SPAWN] Toadstool at (4138,1763)
[2026-06-20 15:39:52.707] [EVT.SPAWN] Pine at (1234,2295)
[2026-06-20 15:39:52.707] [EVT.SPAWN] Moss at (4020,2906)
[2026-06-20 15:39:52.707] [EVT.SPAWN] Plant at (5790,4404)
[2026-06-20 15:39:52.707] [EVT.SPAWN] Moss at (54,1779)
[2026-06-20 15:39:52.707] [EVT.SPAWN] Mushroom at (1804,2679)
[2026-06-20 15:39:52.707] [EVT.SPAWN] Toadstool at (1941,1907)
[2026-06-20 15:39:52.707] [EVT.SPAWN] Cactus at (2177,2923)
[2026-06-20 15:39:52.707] [EVT.SPAWN] Toadstool at (1976,3775)
[2026-06-20 15:39:52.707] [EVT.SPAWN] Toadstool at (1426,10)
[2026-06-20 15:39:52.707] [EVT.SPAWN] Plant at (5756,3229)
[2026-06-20 15:39:52.707] [EVT.SPAWN] Cactus at (4229,2480)
[2026-06-20 15:39:52.707] [EVT.SPAWN] Mushroom at (1741,1622)
[2026-06-20 15:39:52.707] [EVT.SPAWN] GrassTuft at (929,569)
[2026-06-20 15:39:52.707] [EVT.SPAWN] Cactus at (2659,3612)
[2026-06-20 15:39:52.707] [EVT.SPAWN] Fish at (3495,407)
[2026-06-20 15:39:52.708] [EVT.SPAWN] Goat at (5497,3795)
[2026-06-20 15:39:52.708] [EVT.SPAWN] Lizard at (5016,2973)
[2026-06-20 15:39:52.708] [EVT.SPAWN] Rabbit at (5677,3193)
[2026-06-20 15:39:52.708] [EVT.SPAWN] Deer at (427,1718)
[2026-06-20 15:39:52.708] [EVT.SPAWN] Lizard at (5644,1444)
[2026-06-20 15:39:52.708] [EVT.SPAWN] Salmon at (6317,726)
[2026-06-20 15:39:52.708] [EVT.SPAWN] Salmon at (4884,384)
[2026-06-20 15:39:52.708] [EVT.SPAWN] Deer at (591,2573)
[2026-06-20 15:39:52.708] [EVT.SPAWN] Fish at (5927,1438)
[2026-06-20 15:39:52.708] [EVT.SPAWN] Horse at (1433,1475)
[2026-06-20 15:39:52.708] [EVT.SPAWN] Goat at (5115,3790)
[2026-06-20 15:39:52.708] [EVT.SPAWN] Turtle at (4617,1395)
[2026-06-20 15:39:52.708] [EVT.SPAWN] Horse at (6236,4034)
[2026-06-20 15:39:52.708] [EVT.SPAWN] Deer at (5075,4239)
[2026-06-20 15:39:52.708] [EVT.SPAWN] Turtle at (2213,3246)
[2026-06-20 15:39:52.708] [EVT.SPAWN] Goat at (2566,3912)
[2026-06-20 15:39:52.708] [EVT.SPAWN] Goat at (3944,2388)
[2026-06-20 15:39:52.708] [EVT.SPAWN] Lizard at (1357,2374)
[2026-06-20 15:39:52.708] [EVT.SPAWN] Fish at (5904,83)
[2026-06-20 15:39:52.708] [EVT.SPAWN] Deer at (722,4213)
[2026-06-20 15:39:52.708] [EVT.SPAWN] Rabbit at (4817,3941)
[2026-06-20 15:39:52.708] [EVT.SPAWN] Horse at (5680,4663)
[2026-06-20 15:39:52.708] [EVT.SPAWN] Gazelle at (5482,1667)
[2026-06-20 15:39:52.708] [EVT.SPAWN] Rabbit at (1480,2554)
[2026-06-20 15:39:52.708] [EVT.SPAWN] Lizard at (1421,4184)
[2026-06-20 15:39:52.708] [EVT.SPAWN] Horse at (5417,4629)
[2026-06-20 15:39:52.708] [EVT.SPAWN] Sheep at (5407,3553)
[2026-06-20 15:39:52.708] [EVT.SPAWN] Deer at (1427,601)
[2026-06-20 15:39:52.708] [EVT.SPAWN] Salmon at (5878,129)
[2026-06-20 15:39:52.708] [EVT.SPAWN] Sheep at (301,3116)
[2026-06-20 15:39:52.708] [EVT.SPAWN] Salmon at (5271,331)
[2026-06-20 15:39:52.708] [EVT.SPAWN] Deer at (1062,3261)
[2026-06-20 15:39:52.708] [EVT.SPAWN] Salmon at (4086,189)
[2026-06-20 15:39:52.708] [EVT.SPAWN] Sheep at (4917,2692)
[2026-06-20 15:39:52.708] [EVT.SPAWN] Turtle at (5033,2538)
[2026-06-20 15:39:52.708] [EVT.SPAWN] Turtle at (4320,3659)
[2026-06-20 15:39:52.708] [EVT.SPAWN] Sheep at (3304,688)
[2026-06-20 15:39:52.708] [EVT.SPAWN] Goat at (5308,1460)
[2026-06-20 15:39:52.708] [EVT.SPAWN] Deer at (5544,3173)
[2026-06-20 15:39:52.708] [EVT.SPAWN] Lizard at (579,4422)
[2026-06-20 15:39:52.708] [EVT.SPAWN] Goat at (1905,1058)
[2026-06-20 15:39:52.708] [EVT.SPAWN] Rabbit at (6331,3817)
[2026-06-20 15:39:52.708] [EVT.SPAWN] Horse at (2717,1175)
[2026-06-20 15:39:52.708] [EVT.SPAWN] Turtle at (1401,2696)
[2026-06-20 15:39:52.708] [EVT.SPAWN] Goat at (71,4473)
[2026-06-20 15:39:52.708] [EVT.SPAWN] Sheep at (5813,3819)
[2026-06-20 15:39:52.708] [EVT.SPAWN] Lizard at (1283,2766)
[2026-06-20 15:39:52.708] [EVT.SPAWN] Turtle at (1036,1333)
[2026-06-20 15:39:52.708] [EVT.SPAWN] Turtle at (1467,4390)
[2026-06-20 15:39:52.708] [EVT.SPAWN] Turtle at (4922,1305)
[2026-06-20 15:39:52.708] [EVT.SPAWN] Turtle at (2223,2575)
[2026-06-20 15:39:52.708] [EVT.SPAWN] Lizard at (3192,3198)
[2026-06-20 15:39:52.708] [EVT.SPAWN] Fish at (5702,339)
[2026-06-20 15:39:52.708] [EVT.SPAWN] Horse at (5528,1563)
[2026-06-20 15:39:52.708] [EVT.SPAWN] Salmon at (5920,280)
[2026-06-20 15:39:52.708] [EVT.SPAWN] Sheep at (5656,3432)
[2026-06-20 15:39:52.708] [EVT.SPAWN] Salmon at (5175,1274)
[2026-06-20 15:39:52.708] [EVT.SPAWN] Salmon at (5695,1176)
[2026-06-20 15:39:52.708] [EVT.SPAWN] Deer at (1080,4702)
[2026-06-20 15:39:52.708] [EVT.SPAWN] Lion at (1303,2699)
[2026-06-20 15:39:52.708] [EVT.SPAWN] Snake at (2335,3984)
[2026-06-20 15:39:52.709] [EVT.SPAWN] Fox at (5491,2214)
[2026-06-20 15:39:52.709] [EVT.SPAWN] Leopard at (5627,4004)
[2026-06-20 15:39:52.709] [EVT.SPAWN] Crocodile at (643,1254)
[2026-06-20 15:39:52.709] [EVT.SPAWN] Snake at (1194,3274)
[2026-06-20 15:39:52.709] [EVT.SPAWN] Eagle at (5447,1350)
[2026-06-20 15:39:52.709] [EVT.SPAWN] Lion at (5945,2907)
[2026-06-20 15:39:52.709] [EVT.SPAWN] Eagle at (1992,2559)
[2026-06-20 15:39:52.709] [EVT.SPAWN] Tiger at (1309,2414)
[2026-06-20 15:39:52.709] [EVT.SPAWN] Wolf at (4509,1845)
[2026-06-20 15:39:52.709] [EVT.SPAWN] Piranha at (6173,312)
[2026-06-20 15:39:52.709] [EVT.SPAWN] Eagle at (3243,300)
[2026-06-20 15:39:52.709] [EVT.SPAWN] Tiger at (312,3027)
[2026-06-20 15:39:52.709] [EVT.SPAWN] Piranha at (4490,677)
[2026-06-20 15:39:52.709] [EVT.SPAWN] Snake at (1719,1886)
[2026-06-20 15:39:52.709] [EVT.SPAWN] Fox at (4316,1073)
[2026-06-20 15:39:52.709] [EVT.SPAWN] Fox at (3373,2441)
[2026-06-20 15:39:52.709] [EVT.SPAWN] Eagle at (2791,4610)
[2026-06-20 15:39:52.709] [EVT.SPAWN] Wolf at (4112,2239)
[2026-06-20 15:39:52.709] [EVT.SPAWN] Butterfly at (1311,4156)
[2026-06-20 15:39:52.709] [EVT.SPAWN] Butterfly at (6225,3778)
[2026-06-20 15:39:52.709] [EVT.SPAWN] Jellyfish at (5840,622)
[2026-06-20 15:39:52.709] [EVT.SPAWN] Boar at (4342,4668)
[2026-06-20 15:39:52.709] [EVT.SPAWN] Jellyfish at (4424,83)
[2026-06-20 15:39:52.709] [EVT.SPAWN] Jellyfish at (6154,479)
[2026-06-20 15:39:52.709] [EVT.SPAWN] Jellyfish at (6267,716)
[2026-06-20 15:39:52.709] [EVT.SPAWN] Frog at (433,3883)
[2026-06-20 15:39:52.709] [EVT.SPAWN] Butterfly at (4191,2476)
[2026-06-20 15:39:52.709] [EVT.SPAWN] Butterfly at (5109,2494)
[2026-06-20 15:39:52.709] [EVT.SPAWN] Butterfly at (30,961)
[2026-06-20 15:39:52.709] [EVT.SPAWN] Frog at (2431,2372)
[2026-06-20 15:39:52.709] [EVT.SPAWN] Raccoon at (4306,1596)
[2026-06-20 15:39:52.709] [EVT.SPAWN] Beetle at (2140,2034)
[2026-06-20 15:39:52.709] [EVT.SPAWN] Boar at (1749,3846)
[2026-06-20 15:39:52.713] [EVT.ECO] Initialized: P=150 H=60 C=20 O=15 | Total=245
[2026-06-20 15:39:54.719] [EVT.STATS] T=0,3s P=150 H=60 C=20 O=15 Total=245
[2026-06-20 15:39:55.736] [EVT.SPAWN] Toadstool at (2007,3762)
[2026-06-20 15:39:55.737] [EVT.SPAWN] Mushroom at (5808,2851)
[2026-06-20 15:39:55.836] [EVT.SPAWN] Toadstool at (1916,1856)
[2026-06-20 15:39:55.836] [EVT.SPAWN] Mushroom at (2635,4020)
[2026-06-20 15:39:55.836] [EVT.SPAWN] Plant at (5635,2508)
[2026-06-20 15:39:55.939] [EVT.SPAWN] Toadstool at (816,881)
[2026-06-20 15:39:55.939] [EVT.SPAWN] Plant at (1985,4121)
[2026-06-20 15:39:55.939] [EVT.SPAWN] Flowers at (4027,2351)
[2026-06-20 15:39:55.939] [EVT.SPAWN] BerryBush at (2422,662)
[2026-06-20 15:39:56.052] [EVT.SPAWN] Pine at (169,4324)
[2026-06-20 15:39:56.052] [EVT.SPAWN] Pine at (1811,2799)
[2026-06-20 15:39:56.052] [EVT.SPAWN] Mushroom at (231,2918)
[2026-06-20 15:39:56.138] [EVT.SPAWN] Moss at (123,1939)
[2026-06-20 15:39:56.138] [EVT.SPAWN] Moss at (2605,3693)
[2026-06-20 15:39:56.138] [EVT.SPAWN] Pine at (5324,1939)
[2026-06-20 15:39:56.230] [EVT.DEATH] Toadstool died at age 1,5s, energy -3,0
[2026-06-20 15:39:56.235] [EVT.SPAWN] Cactus at (2705,830)
[2026-06-20 15:39:56.235] [EVT.SPAWN] Moss at (4822,1120)
[2026-06-20 15:39:56.235] [EVT.SPAWN] BerryBush at (4213,2909)
[2026-06-20 15:39:56.235] [EVT.SPAWN] GrassTuft at (1735,384)
[2026-06-20 15:39:56.336] [EVT.SPAWN] Moss at (9,1810)
[2026-06-20 15:39:56.336] [EVT.SPAWN] Flowers at (4,4157)
[2026-06-20 15:39:56.336] [EVT.SPAWN] Cactus at (3980,2587)
[2026-06-20 15:39:56.435] [EVT.SPAWN] Pine at (1200,2289)
[2026-06-20 15:39:56.435] [EVT.SPAWN] Mushroom at (865,1892)
[2026-06-20 15:39:56.435] [EVT.SPAWN] Flowers at (793,2305)
[2026-06-20 15:39:56.435] [EVT.SPAWN] Plant at (1431,1224)
[2026-06-20 15:39:56.535] [EVT.SPAWN] Toadstool at (1438,1)
[2026-06-20 15:39:56.535] [EVT.SPAWN] BerryBush at (943,4496)
[2026-06-20 15:39:56.535] [EVT.SPAWN] Pine at (5603,3666)
[2026-06-20 15:39:56.535] [EVT.SPAWN] GrassTuft at (4391,3174)
[2026-06-20 15:39:56.535] [EVT.SPAWN] Cactus at (101,4022)
[2026-06-20 15:39:56.635] [EVT.SPAWN] Cactus at (2291,1009)
[2026-06-20 15:39:56.740] [EVT.SPAWN] Cactus at (2135,2949)
[2026-06-20 15:39:56.740] [EVT.SPAWN] Toadstool at (4538,2324)
[2026-06-20 15:39:56.740] [EVT.SPAWN] Cactus at (2643,2867)
[2026-06-20 15:39:56.740] [EVT.SPAWN] Toadstool at (1361,1498)
[2026-06-20 15:39:56.740] [EVT.SPAWN] BerryBush at (4012,4042)
[2026-06-20 15:39:56.740] [EVT.SPAWN] Mushroom at (3868,2795)
[2026-06-20 15:39:56.740] [EVT.SPAWN] Plant at (778,4725)
[2026-06-20 15:39:56.740] [EVT.SPAWN] Flowers at (4304,4557)
[2026-06-20 15:39:56.740] [EVT.SPAWN] Moss at (5416,2371)
[2026-06-20 15:39:56.844] [EVT.SPAWN] Toadstool at (1987,3840)
[2026-06-20 15:39:56.844] [EVT.SPAWN] Pine at (979,371)
[2026-06-20 15:39:56.844] [EVT.SPAWN] Mushroom at (415,2484)
[2026-06-20 15:39:56.844] [EVT.SPAWN] Toadstool at (2507,3587)
[2026-06-20 15:39:56.844] [EVT.SPAWN] Mushroom at (5858,2860)
[2026-06-20 15:39:56.935] [EVT.SPAWN] Mushroom at (4533,3882)
[2026-06-20 15:39:56.935] [EVT.SPAWN] Pine at (2707,3497)
[2026-06-20 15:39:57.038] [EVT.SPAWN] Mushroom at (1786,1600)
[2026-06-20 15:39:57.039] [EVT.SPAWN] Moss at (4749,2202)
[2026-06-20 15:39:57.039] [EVT.SPAWN] BerryBush at (3267,906)
[2026-06-20 15:39:57.140] [EVT.SPAWN] Toadstool at (1914,1926)
[2026-06-20 15:39:57.140] [EVT.SPAWN] Toadstool at (250,152)
[2026-06-20 15:39:57.140] [EVT.SPAWN] Flowers at (708,2304)
[2026-06-20 15:39:57.140] [EVT.SPAWN] Mushroom at (2554,4001)
[2026-06-20 15:39:57.140] [EVT.SPAWN] Plant at (5654,2429)
[2026-06-20 15:39:57.140] [EVT.SPAWN] GrassTuft at (4126,4671)
[2026-06-20 15:39:57.140] [EVT.SPAWN] Plant at (2867,1626)
[2026-06-20 15:39:57.140] [EVT.SPAWN] BerryBush at (2480,739)
[2026-06-20 15:39:57.243] [EVT.SPAWN] BerryBush at (5145,4770)
[2026-06-20 15:39:57.243] [EVT.SPAWN] Toadstool at (867,946)
[2026-06-20 15:39:57.243] [EVT.SPAWN] Plant at (1968,4112)
[2026-06-20 15:39:57.243] [EVT.SPAWN] Flowers at (2372,633)
[2026-06-20 15:39:57.243] [EVT.SPAWN] Flowers at (4086,2430)
[2026-06-20 15:39:57.243] [EVT.SPAWN] BerryBush at (4272,3473)
[2026-06-20 15:39:57.340] [EVT.SPAWN] Cactus at (2627,3656)
[2026-06-20 15:39:57.340] [EVT.SPAWN] GrassTuft at (793,3266)
[2026-06-20 15:39:57.340] [EVT.SPAWN] Pine at (110,4305)
[2026-06-20 15:39:57.340] [EVT.SPAWN] Mushroom at (2208,719)
[2026-06-20 15:39:57.440] [EVT.SPAWN] BerryBush at (3601,2839)
[2026-06-20 15:39:57.440] [EVT.SPAWN] BerryBush at (5082,3567)
[2026-06-20 15:39:57.440] [EVT.SPAWN] GrassTuft at (5261,4633)
[2026-06-20 15:39:57.440] [EVT.SPAWN] Mushroom at (1706,4295)
[2026-06-20 15:39:57.440] [EVT.SPAWN] Mushroom at (317,2896)
[2026-06-20 15:39:57.535] [EVT.SPAWN] Flowers at (5570,3597)
[2026-06-20 15:39:57.535] [EVT.SPAWN] Pine at (1787,2866)
[2026-06-20 15:39:57.535] [EVT.SPAWN] Moss at (1,2001)
[2026-06-20 15:39:57.535] [EVT.SPAWN] Moss at (2566,3712)
[2026-06-20 15:39:57.535] [EVT.SPAWN] Flowers at (1218,4593)
[2026-06-20 15:39:57.535] [EVT.SPAWN] Moss at (3974,2028)
[2026-06-20 15:39:57.535] [EVT.SPAWN] Plant at (4358,2524)
[2026-06-20 15:39:57.635] [EVT.SPAWN] Cactus at (2802,478)
[2026-06-20 15:39:57.635] [EVT.SPAWN] Pine at (5236,1932)
[2026-06-20 15:39:57.635] [EVT.SPAWN] Pine at (2045,871)
[2026-06-20 15:39:57.635] [EVT.SPAWN] Mushroom at (1658,2378)
[2026-06-20 15:39:57.736] [EVT.SPAWN] GrassTuft at (1612,3977)
[2026-06-20 15:39:57.736] [EVT.SPAWN] Cactus at (2651,912)
[2026-06-20 15:39:57.736] [EVT.SPAWN] Mushroom at (3872,1423)
[2026-06-20 15:39:57.736] [EVT.SPAWN] BerryBush at (4262,2928)
[2026-06-20 15:39:57.832] [EVT.DEATH] Pine died at age 3,1s, energy 0,0
[2026-06-20 15:39:57.836] [EVT.SPAWN] Plant at (5742,4405)
[2026-06-20 15:39:57.836] [EVT.SPAWN] Toadstool at (1678,4342)
[2026-06-20 15:39:57.836] [EVT.SPAWN] Plant at (808,880)
[2026-06-20 15:39:57.836] [EVT.SPAWN] Moss at (662,606)
[2026-06-20 15:39:57.836] [EVT.SPAWN] GrassTuft at (1709,276)
[2026-06-20 15:39:57.936] [EVT.DEATH] Mushroom died at age 3,2s, energy 0,0
[2026-06-20 15:39:57.936] [EVT.SPAWN] Toadstool at (1947,3731)
[2026-06-20 15:39:57.936] [EVT.SPAWN] Flowers at (1,4225)
[2026-06-20 15:39:57.936] [EVT.SPAWN] Cactus at (4885,4333)
