[2026-06-20 17:51:00.907] [INFO] Logger initialized
[2026-06-20 17:51:00.909] [EVT.ECO] Ecosystem created: 200x150, seed=42
[2026-06-20 17:51:06.456] [EVT.SPAWN] Moss at (4873,3945)
[2026-06-20 17:51:06.545] [EVT.SPAWN] Pine at (956,2733)
[2026-06-20 17:51:06.546] [EVT.SPAWN] Pine at (1046,2664)
[2026-06-20 17:51:06.564] [EVT.SPAWN] Toadstool at (1060,3965)
[2026-06-20 17:51:06.564] [EVT.SPAWN] Seaweed at (2854,3184)
[2026-06-20 17:51:06.564] [EVT.SPAWN] BerryBush at (5940,253)
[2026-06-20 17:51:06.564] [EVT.SPAWN] BerryBush at (1800,1252)
[2026-06-20 17:51:06.564] [EVT.SPAWN] GrassTuft at (825,1438)
[2026-06-20 17:51:06.564] [EVT.SPAWN] Grass at (2048,633)
[2026-06-20 17:51:06.564] [EVT.SPAWN] Cactus at (179,1050)
[2026-06-20 17:51:06.666] [EVT.SPAWN] GrassTuft at (3568,3712)
[2026-06-20 17:51:06.666] [EVT.SPAWN] Mushroom at (436,2594)
[2026-06-20 17:51:06.666] [EVT.SPAWN] Flowers at (5812,3903)
[2026-06-20 17:51:06.666] [EVT.SPAWN] PineTree at (1224,4452)
[2026-06-20 17:51:06.766] [EVT.SPAWN] Pine at (1569,3446)
[2026-06-20 17:51:06.766] [EVT.SPAWN] Plant at (2250,4204)
[2026-06-20 17:51:06.766] [EVT.SPAWN] Seaweed at (2811,4637)
[2026-06-20 17:51:06.766] [EVT.SPAWN] Bush at (4150,4107)
[2026-06-20 17:51:06.845] [EVT.SPAWN] Mushroom at (5052,2644)
[2026-06-20 17:51:06.857] [EVT.SPAWN] Plant at (1657,2264)
[2026-06-20 17:51:06.857] [EVT.SPAWN] Kelp at (407,3206)
[2026-06-20 17:51:06.857] [EVT.SPAWN] Plant at (953,3887)
[2026-06-20 17:51:06.857] [EVT.SPAWN] Grass at (6356,1061)
[2026-06-20 17:51:06.857] [EVT.SPAWN] Mushroom at (5162,880)
[2026-06-20 17:51:06.857] [EVT.SPAWN] Grass at (930,2985)
[2026-06-20 17:51:06.857] [EVT.SPAWN] PineTree at (2054,3132)
[2026-06-20 17:51:06.857] [EVT.SPAWN] Grass at (963,610)
[2026-06-20 17:51:06.945] [EVT.SPAWN] PineTree at (2059,3176)
[2026-06-20 17:51:06.957] [EVT.SPAWN] Cactus at (3031,3840)
[2026-06-20 17:51:06.957] [EVT.SPAWN] Mushroom at (5040,2568)
[2026-06-20 17:51:06.957] [EVT.SPAWN] OakTree at (4255,1987)
[2026-06-20 17:51:07.057] [EVT.SPAWN] Cactus at (6020,3135)
[2026-06-20 17:51:07.057] [EVT.SPAWN] Bush at (4132,4129)
[2026-06-20 17:51:07.057] [EVT.SPAWN] OakTree at (2176,3384)
[2026-06-20 17:51:07.057] [EVT.SPAWN] Moss at (1836,4642)
[2026-06-20 17:51:07.057] [EVT.SPAWN] Pine at (180,2881)
[2026-06-20 17:51:07.057] [EVT.SPAWN] Pine at (576,914)
[2026-06-20 17:51:07.057] [EVT.SPAWN] Grass at (2077,2809)
[2026-06-20 17:51:07.157] [EVT.SPAWN] OakTree at (3896,2297)
[2026-06-20 17:51:07.157] [EVT.SPAWN] Grass at (3149,2597)
[2026-06-20 17:51:07.157] [EVT.SPAWN] Toadstool at (1121,205)
[2026-06-20 17:51:07.157] [EVT.SPAWN] Cactus at (1365,4572)
[2026-06-20 17:51:07.157] [EVT.SPAWN] Grass at (1806,1811)
[2026-06-20 17:51:07.257] [EVT.SPAWN] Flowers at (3855,1906)
[2026-06-20 17:51:07.257] [EVT.SPAWN] GrassTuft at (3587,1220)
[2026-06-20 17:51:07.257] [EVT.SPAWN] Grass at (665,2610)
[2026-06-20 17:51:07.257] [EVT.SPAWN] Pine at (498,3852)
[2026-06-20 17:51:07.345] [EVT.SPAWN] Plant at (782,132)
[2026-06-20 17:51:07.345] [EVT.SPAWN] Grass at (676,2584)
[2026-06-20 17:51:07.357] [EVT.SPAWN] Plant at (3609,4351)
[2026-06-20 17:51:07.357] [EVT.SPAWN] Pine at (1073,2644)
[2026-06-20 17:51:07.446] [EVT.SPAWN] Pine at (1145,2702)
[2026-06-20 17:51:07.446] [EVT.SPAWN] Pine at (1039,2707)
[2026-06-20 17:51:07.446] [EVT.SPAWN] Pine at (1120,2707)
[2026-06-20 17:51:07.466] [EVT.SPAWN] Bush at (1728,9)
[2026-06-20 17:51:07.545] [EVT.SPAWN] Pine at (1094,2735)
[2026-06-20 17:51:07.552] [EVT.DEATH] Seaweed died at age 4,6s, energy -0,3
[2026-06-20 17:51:07.557] [EVT.SPAWN] Toadstool at (3173,849)
[2026-06-20 17:51:07.557] [EVT.SPAWN] PineTree at (3464,2538)
[2026-06-20 17:51:07.557] [EVT.SPAWN] Pine at (4147,1440)
[2026-06-20 17:51:07.557] [EVT.SPAWN] BerryBush at (3409,2268)
[2026-06-20 17:51:07.646] [EVT.SPAWN] Moss at (4856,3952)
[2026-06-20 17:51:07.646] [EVT.SPAWN] Pine at (4081,1495)
[2026-06-20 17:51:07.646] [EVT.SPAWN] Moss at (4755,3894)
[2026-06-20 17:51:07.646] [EVT.SPAWN] Pine at (4257,1428)
[2026-06-20 17:51:07.668] [EVT.SPAWN] Plant at (64,319)
[2026-06-20 17:51:07.669] [EVT.SPAWN] Algae at (1248,3280)
[2026-06-20 17:51:07.669] [EVT.SPAWN] OakTree at (5412,636)
[2026-06-20 17:51:07.669] [EVT.SPAWN] Moss at (4871,3950)
[2026-06-20 17:51:07.669] [EVT.STATS] T=4,8s P=296 H=60 C=20 O=15 Total=394
[2026-06-20 17:51:07.746] [EVT.SPAWN] BerryBush at (3465,2247)
[2026-06-20 17:51:07.746] [EVT.SPAWN] Mushroom at (3497,1041)
[2026-06-20 17:51:07.757] [EVT.SPAWN] Flowers at (979,3978)
[2026-06-20 17:51:07.757] [EVT.SPAWN] Plant at (3827,1945)
[2026-06-20 17:51:07.757] [EVT.SPAWN] Bush at (1032,486)
[2026-06-20 17:51:07.757] [EVT.SPAWN] Moss at (3513,3107)
[2026-06-20 17:51:07.846] [EVT.SPAWN] Algae at (1305,3326)
[2026-06-20 17:51:07.853] [EVT.DEATH] Plant died at age 4,9s, energy -0,8
[2026-06-20 17:51:07.867] [EVT.SPAWN] Pine at (715,3518)
[2026-06-20 17:51:07.867] [EVT.SPAWN] Bush at (5295,3798)
[2026-06-20 17:51:07.946] [EVT.SPAWN] BerryBush at (5639,230)
[2026-06-20 17:51:07.946] [EVT.SPAWN] Pine at (1220,4544)
[2026-06-20 17:51:07.966] [EVT.SPAWN] Pine at (1262,4572)
[2026-06-20 17:51:07.966] [EVT.SPAWN] OakTree at (2850,2745)
[2026-06-20 17:51:07.966] [EVT.SPAWN] Seaweed at (5091,376)
[2026-06-20 17:51:07.966] [EVT.SPAWN] Bush at (4660,4314)
[2026-06-20 17:51:07.966] [EVT.SPAWN] Coral at (4601,526)
[2026-06-20 17:51:08.066] [EVT.SPAWN] BerryBush at (1416,1324)
[2026-06-20 17:51:08.066] [EVT.SPAWN] Cactus at (3983,4320)
[2026-06-20 17:51:08.066] [EVT.SPAWN] PineTree at (2302,782)
[2026-06-20 17:51:08.145] [EVT.SPAWN] Mushroom at (4984,2638)
[2026-06-20 17:51:08.157] [EVT.SPAWN] Moss at (2419,2316)
[2026-06-20 17:51:08.157] [EVT.SPAWN] Plant at (1316,687)
[2026-06-20 17:51:08.157] [EVT.SPAWN] Grass at (6113,3732)
[2026-06-20 17:51:08.157] [EVT.SPAWN] PineTree at (5643,1375)
[2026-06-20 17:51:08.157] [EVT.SPAWN] Mushroom at (6008,401)
[2026-06-20 17:51:08.157] [EVT.SPAWN] Bush at (1781,802)
[2026-06-20 17:51:08.245] [EVT.SPAWN] PineTree at (2112,3147)
[2026-06-20 17:51:08.246] [EVT.SPAWN] Bush at (1681,883)
[2026-06-20 17:51:08.246] [EVT.SPAWN] Plant at (1243,803)
[2026-06-20 17:51:08.257] [EVT.SPAWN] Pine at (1073,2744)
[2026-06-20 17:51:08.257] [EVT.SPAWN] PineTree at (2029,3176)
[2026-06-20 17:51:08.346] [EVT.SPAWN] Pine at (1088,2743)
[2026-06-20 17:51:08.346] [EVT.SPAWN] Pine at (1150,2715)
[2026-06-20 17:51:08.346] [EVT.SPAWN] Mushroom at (4992,2541)
[2026-06-20 17:51:08.346] [EVT.SPAWN] Pine at (1046,2698)
[2026-06-20 17:51:08.346] [EVT.SPAWN] PineTree at (2018,3086)
[2026-06-20 17:51:08.346] [EVT.SPAWN] Pine at (1070,2724)
[2026-06-20 17:51:08.358] [EVT.SPAWN] PineTree at (4942,3350)
[2026-06-20 17:51:08.358] [EVT.SPAWN] Mushroom at (5034,2593)
[2026-06-20 17:51:08.358] [EVT.SPAWN] BerryBush at (5659,151)
[2026-06-20 17:51:08.446] [EVT.SPAWN] Pine at (1109,2677)
[2026-06-20 17:51:08.446] [EVT.SPAWN] Pine at (988,2775)
[2026-06-20 17:51:08.446] [EVT.SPAWN] Pine at (1189,2720)
[2026-06-20 17:51:08.446] [EVT.SPAWN] GrassTuft at (812,1500)
[2026-06-20 17:51:08.458] [EVT.SPAWN] Pine at (1676,4200)
[2026-06-20 17:51:08.458] [EVT.SPAWN] GrassTuft at (829,1501)
[2026-06-20 17:51:08.458] [EVT.SPAWN] GrassTuft at (5668,2196)
[2026-06-20 17:51:08.458] [EVT.SPAWN] PineTree at (415,589)
[2026-06-20 17:51:08.546] [EVT.SPAWN] PineTree at (1278,4505)
[2026-06-20 17:51:08.555] [EVT.DEATH] Coral died at age 5,6s, energy 0,0
[2026-06-20 17:51:08.557] [EVT.SPAWN] PineTree at (1279,4419)
[2026-06-20 17:51:08.652] [EVT.DEATH] Grass died at age 1,5s, energy 0,0
[2026-06-20 17:51:08.657] [EVT.SPAWN] Grass at (589,2509)
[2026-06-20 17:51:08.657] [EVT.SPAWN] Toadstool at (4441,1200)
[2026-06-20 17:51:08.657] [EVT.SPAWN] Pine at (4854,394)
[2026-06-20 17:51:08.657] [EVT.SPAWN] Pine at (5250,587)
[2026-06-20 17:51:08.746] [EVT.SPAWN] Plant at (822,139)
[2026-06-20 17:51:08.746] [EVT.SPAWN] Grass at (631,2581)
[2026-06-20 17:51:08.746] [EVT.SPAWN] Plant at (810,150)
[2026-06-20 17:51:08.746] [EVT.SPAWN] Grass at (580,2634)
[2026-06-20 17:51:08.766] [EVT.SPAWN] Plant at (2337,4294)
[2026-06-20 17:51:08.766] [EVT.SPAWN] Pine at (4191,1432)
[2026-06-20 17:51:08.766] [EVT.SPAWN] Kelp at (5638,1234)
[2026-06-20 17:51:08.846] [EVT.SPAWN] Moss at (4853,3892)
[2026-06-20 17:51:08.846] [EVT.SPAWN] Pine at (4102,1499)
[2026-06-20 17:51:08.846] [EVT.SPAWN] Pine at (4141,1370)
[2026-06-20 17:51:08.846] [EVT.SPAWN] Moss at (4816,3890)
[2026-06-20 17:51:08.846] [EVT.SPAWN] Moss at (4837,3978)
[2026-06-20 17:51:08.846] [EVT.SPAWN] Pine at (4193,1548)
[2026-06-20 17:51:08.846] [EVT.SPAWN] Grass at (984,2985)
[2026-06-20 17:51:08.846] [EVT.SPAWN] Plant at (2257,4173)
[2026-06-20 17:51:08.846] [EVT.SPAWN] Moss at (4787,3965)
[2026-06-20 17:51:08.846] [EVT.SPAWN] Pine at (4212,1472)
[2026-06-20 17:51:08.857] [EVT.SPAWN] Plant at (2989,796)
[2026-06-20 17:51:08.857] [EVT.SPAWN] Algae at (3298,197)
[2026-06-20 17:51:08.857] [EVT.SPAWN] Grass at (935,3020)
[2026-06-20 17:51:08.857] [EVT.SPAWN] Moss at (4856,3950)
[2026-06-20 17:51:08.857] [EVT.SPAWN] Cactus at (1611,2480)
[2026-06-20 17:51:08.946] [EVT.SPAWN] Plant at (901,3958)
[2026-06-20 17:51:08.962] [EVT.SPAWN] Toadstool at (3876,4470)
[2026-06-20 17:51:08.962] [EVT.SPAWN] Mushroom at (5651,3128)
[2026-06-20 17:51:08.962] [EVT.SPAWN] Plant at (933,3826)
[2026-06-20 17:51:09.057] [EVT.SPAWN] BerryBush at (3105,2082)
[2026-06-20 17:51:09.057] [EVT.SPAWN] Moss at (2235,2145)
[2026-06-20 17:51:09.057] [EVT.SPAWN] Grass at (1994,2834)
[2026-06-20 17:51:09.146] [EVT.SPAWN] Grass at (1976,2765)
[2026-06-20 17:51:09.162] [EVT.SPAWN] Cactus at (5948,3242)
[2026-06-20 17:51:09.162] [EVT.SPAWN] PineTree at (5321,512)
[2026-06-20 17:51:09.162] [EVT.SPAWN] BerryBush at (706,1373)
[2026-06-20 17:51:09.162] [EVT.SPAWN] Cactus at (4431,559)
[2026-06-20 17:51:09.162] [EVT.SPAWN] Plant at (2443,1087)
[2026-06-20 17:51:09.162] [EVT.SPAWN] Pine at (3892,4761)
[2026-06-20 17:51:09.162] [EVT.SPAWN] Kelp at (3476,2991)
[2026-06-20 17:51:09.162] [EVT.SPAWN] BerryBush at (3425,2240)
[2026-06-20 17:51:09.162] [EVT.SPAWN] Pine at (1029,2730)
[2026-06-20 17:51:09.162] [EVT.SPAWN] Moss at (5012,703)
[2026-06-20 17:51:09.246] [EVT.SPAWN] Pine at (1068,2581)
[2026-06-20 17:51:09.246] [EVT.SPAWN] Pine at (1050,2726)
[2026-06-20 17:51:09.246] [EVT.SPAWN] Pine at (1056,2713)
[2026-06-20 17:51:09.246] [EVT.SPAWN] Algae at (1242,3299)
[2026-06-20 17:51:09.246] [EVT.SPAWN] Cactus at (5940,3250)
[2026-06-20 17:51:09.246] [EVT.SPAWN] Pine at (1015,2707)
[2026-06-20 17:51:09.246] [EVT.SPAWN] Pine at (1120,2702)
[2026-06-20 17:51:09.258] [EVT.DEATH] Pine died at age 6,3s, energy -0,0
[2026-06-20 17:51:09.261] [EVT.DEATH] Bush died at age 6,3s, energy 0,0
[2026-06-20 17:51:09.264] [EVT.DEATH] PineTree died at age 6,3s, energy 0,0
[2026-06-20 17:51:09.264] [EVT.DEATH] Cactus died at age 6,3s, energy 0,0
[2026-06-20 17:51:09.266] [EVT.SPAWN] OakTree at (6,2724)
[2026-06-20 17:51:09.266] [EVT.SPAWN] PineTree at (642,225)
[2026-06-20 17:51:09.266] [EVT.SPAWN] Grass at (1831,1707)
[2026-06-20 17:51:09.346] [EVT.SPAWN] Pine at (1133,2679)
[2026-06-20 17:51:09.346] [EVT.SPAWN] Pine at (1074,2734)
[2026-06-20 17:51:09.346] [EVT.SPAWN] Pine at (1095,2671)
[2026-06-20 17:51:09.346] [EVT.SPAWN] Pine at (1005,2680)
[2026-06-20 17:51:09.346] [EVT.SPAWN] Pine at (935,2703)
[2026-06-20 17:51:09.346] [EVT.SPAWN] Pine at (1110,2674)
[2026-06-20 17:51:09.346] [EVT.SPAWN] BerryBush at (3469,2247)
[2026-06-20 17:51:09.346] [EVT.SPAWN] Mushroom at (3545,1097)
[2026-06-20 17:51:09.371] [EVT.SPAWN] Toadstool at (1137,132)
[2026-06-20 17:51:09.446] [EVT.SPAWN] Pine at (1121,2768)
[2026-06-20 17:51:09.446] [EVT.SPAWN] Mushroom at (5039,2676)
[2026-06-20 17:51:09.446] [EVT.SPAWN] Flowers at (3885,1929)
[2026-06-20 17:51:09.446] [EVT.SPAWN] Mushroom at (4983,2623)
[2026-06-20 17:51:09.458] [EVT.SPAWN] Flowers at (3832,1914)
[2026-06-20 17:51:09.458] [EVT.SPAWN] Toadstool at (1587,242)
[2026-06-20 17:51:09.546] [EVT.SPAWN] PineTree at (2031,3108)
[2026-06-20 17:51:09.546] [EVT.SPAWN] GrassTuft at (3565,1205)
[2026-06-20 17:51:09.546] [EVT.SPAWN] BerryBush at (5740,248)
[2026-06-20 17:51:09.560] [EVT.SPAWN] GrassTuft at (3540,1244)
[2026-06-20 17:51:09.560] [EVT.SPAWN] BerryBush at (1354,2964)
[2026-06-20 17:51:09.560] [EVT.SPAWN] Flowers at (4835,4003)
[2026-06-20 17:51:09.560] [EVT.SPAWN] Bush at (518,1030)
[2026-06-20 17:51:09.560] [EVT.SPAWN] PineTree at (2112,3226)
[2026-06-20 17:51:09.646] [EVT.SPAWN] PineTree at (2030,3221)
[2026-06-20 17:51:09.646] [EVT.SPAWN] Pine at (1154,4570)
[2026-06-20 17:51:09.646] [EVT.SPAWN] BerryBush at (3520,2301)
[2026-06-20 17:51:09.646] [EVT.SPAWN] PineTree at (2112,3115)
[2026-06-20 17:51:09.646] [EVT.SPAWN] Mushroom at (4992,2552)
[2026-06-20 17:51:09.646] [EVT.SPAWN] Pine at (1133,4532)
[2026-06-20 17:51:09.646] [EVT.SPAWN] PineTree at (2070,3103)
[2026-06-20 17:51:09.656] [EVT.DEATH] Algae died at age 6,7s, energy 0,0
[2026-06-20 17:51:09.658] [EVT.SPAWN] WaterLily at (2275,1123)
[2026-06-20 17:51:09.658] [EVT.SPAWN] Mushroom at (5114,2598)
[2026-06-20 17:51:09.746] [EVT.SPAWN] Mushroom at (5010,2577)
[2026-06-20 17:51:09.746] [EVT.SPAWN] PineTree at (4917,4435)
